ID,POINT_X,POINT_Y,NBR_ACC,ACC_2022,ACC_2023,FATAL_ACC,SEVERE_ACC,SEV3_ACC,SEV4_ACC,NBR_INJ,NBR_KILLED
13,-118.2951858,34.04421616,1,0,0,0,0,1,1,1,0
398,-118.5186022,34.02796936,1,0,0,0,0,0,0,1,0
849,-118.2430421,33.95327377,1,0,0,0,0,1,1,2,0
455,-118.3090321,33.96548462,1,0,0,0,1,0,0,3,0
579,-118.2594422,34.08893585,1,0,0,0,0,0,0,0,0
971,-118.4443622,34.18662262,1,0,0,0,0,0,0,0,0
266,-118.5185922,34.19386673,1,0,0,0,1,0,0,2,0
917,-118.5589938,34.17279053,1,0,0,0,1,0,0,1,0
912,-118.2177673,34.01731873,1,0,0,0,1,0,0,1,0
534,-118.3802765,34.28282166,1,0,0,0,0,1,1,2,0
640,-118.528714,34.27214432,1,0,0,0,0,0,0,0,0
576,-118.3032922,34.09080505,1,0,0,0,1,0,0,1,0
359,-118.1759547,34.08935547,1,0,0,0,0,0,0,0,0
580,-118.2180086,34.07355118,1,0,0,0,0,0,0,0,0
576,-118.2808608,33.93562317,1,0,0,0,0,0,0,0,0
681,-118.3002021,34.00978851,1,0,0,0,1,0,0,1,0
237,-118.4365331,34.1084671,1,0,0,0,0,0,0,0,0
284,-118.2542309,33.94058991,1,0,0,0,0,0,0,0,0
253,-118.3267274,34.1137085,1,1,1,0,0,0,0,1,0
318,-118.3237733,34.10158539,1,1,1,0,0,0,0,0,0
799,-118.3093995,34.08758545,1,1,1,0,0,0,0,0,0
278,-118.4196074,33.96005249,1,1,1,0,0,0,0,0,0
678,-118.4196074,33.96005249,1,1,1,0,0,0,0,0,0
479,-118.3089691,33.98297119,1,1,1,0,0,0,0,0,0
948,-118.3089691,33.98297119,1,1,1,0,0,0,0,0,0
610,-118.2693222,34.0706749,1,1,1,0,0,0,0,0,0
984,-118.4487222,34.16486359,2,2,2,0,2,0,0,2,0
753,-118.3621522,34.16497803,1,1,1,0,0,0,0,0,0
580,-118.2571706,34.0448494,1,1,1,0,0,0,0,0,0
604,-118.5448647,34.18658447,1,1,1,0,0,1,1,4,0
325,-118.5025818,34.23562622,1,1,1,0,0,1,1,1,0
401,-118.3921009,34.04922104,1,1,1,0,0,0,0,0,0
968,-118.2811034,33.98235703,1,1,1,0,1,0,0,1,0
955,-118.2521635,34.01131439,1,1,1,0,0,0,0,0,0
627,-118.1922952,34.01989746,1,1,1,0,0,0,0,0,0
949,-118.3310523,34.09978104,1,1,1,0,1,0,0,1,0
12,-118.3407921,34.07617569,1,1,1,0,0,0,0,0,0
121,-118.2477956,34.0037384,1,1,1,0,0,0,0,0,0
273,-118.2942822,34.1183548,1,1,1,0,0,0,0,0,0
608,-118.4632869,34.0430603,1,1,1,0,0,0,0,0,0
191,-118.2978857,34.04722595,1,0,0,0,0,0,0,0,0
244,-118.3006985,34.06175995,1,0,0,0,0,0,0,4,0
440,-118.2695421,33.94095993,1,0,0,0,0,1,1,1,0
254,-118.2695421,33.94095993,1,0,0,0,0,1,1,1,0
41,-118.4764522,34.22468567,1,0,0,0,0,1,1,2,0
58,-118.4661822,34.18664551,1,0,0,0,0,0,0,2,0
496,-118.2749022,34.05952454,2,1,1,0,0,2,2,2,0
448,-118.3090422,33.94182587,1,0,0,0,0,0,0,2,0
55,-118.2378778,34.06323242,1,0,0,0,0,0,0,0,0
378,-118.6104222,34.16765595,1,0,0,0,0,1,1,1,0
65,-118.2780429,34.02107239,1,0,0,0,0,0,0,0,0
425,-118.2452514,34.04881287,1,0,0,0,0,0,0,2,0
678,-118.2264906,34.09994888,1,0,0,0,0,0,0,0,0
565,-118.5138921,34.19387436,1,0,0,0,0,0,0,0,0
663,-118.1704251,34.07661438,1,0,0,0,0,0,0,0,0
271,-118.5884922,34.20829392,2,1,1,0,1,0,0,2,0
962,-118.5884922,34.20829392,2,1,1,0,1,0,0,2,0
895,-118.5885622,34.24272537,1,0,0,0,1,0,0,2,0
895,-118.3338221,34.02558518,1,0,0,0,0,0,0,0,0
605,-118.3113521,34.00675964,1,0,0,0,0,0,0,0,0
589,-118.2874312,33.97463989,1,0,0,0,0,0,0,0,0
860,-118.169543,34.09024429,1,0,0,0,0,0,0,0,0
97,-118.3731765,34.23582077,1,0,0,0,0,0,0,1,0
9,-118.2448121,34.03094482,1,0,0,0,0,0,0,1,0
349,-118.3805173,34.04331207,1,0,0,0,0,0,0,0,0
850,-118.4268922,34.1581192,1,0,0,0,0,0,0,0,0
114,-118.2378637,34.05452191,1,0,0,0,0,0,0,0,0
402,-118.2631861,33.74909592,1,1,1,0,0,0,0,0,0
364,-118.3004622,34.08353424,1,1,1,0,0,0,0,0,0
548,-118.2736783,33.93297195,1,1,1,0,0,0,0,0,0
384,-118.2771868,33.93100357,1,1,1,0,0,0,0,0,0
435,-118.2840057,34.03611755,1,1,1,0,0,1,1,1,0
43,-118.2701242,34.05739975,1,1,1,0,0,0,0,2,0
88,-118.338533,34.08299255,1,1,1,0,0,0,0,0,0
591,-118.3433047,34.06687927,1,1,1,0,0,0,0,0,0
873,-118.3433047,34.06687927,1,1,1,0,0,0,0,0,0
515,-118.4441921,33.99134445,1,1,1,0,0,0,0,1,0
589,-118.3408022,34.07368088,1,1,1,0,0,0,0,0,0
237,-118.3036742,33.73609161,1,1,1,0,0,0,0,0,0
675,-118.2829049,33.93387985,1,1,1,0,0,0,0,0,0
388,-118.5026122,34.22849655,1,1,1,0,0,0,0,1,0
635,-118.4347822,34.0827179,1,1,1,0,0,0,0,0,0
259,-118.4390786,34.0521698,1,1,1,0,1,0,0,1,0
959,-118.2459421,34.04010391,1,1,1,0,0,1,1,1,0
773,-118.3225521,33.98906326,1,1,1,0,0,0,0,0,0
720,-118.4139642,34.20119476,1,1,1,0,0,0,0,1,0
261,-118.4139642,34.20119476,1,1,1,0,0,0,0,1,0
315,-118.6146722,34.19374466,1,1,1,0,0,1,1,1,0
496,-118.6146722,34.19374466,1,1,1,0,0,1,1,1,0
736,-118.2713922,34.03541565,1,1,1,0,0,0,0,0,0
433,-118.2826621,33.94644547,1,1,1,0,0,0,0,1,0
878,-118.2471422,34.02418518,1,1,1,0,0,0,0,0,0
309,-118.204626,34.04141617,1,1,1,0,0,0,0,0,0
616,-118.2573212,33.78025436,1,1,1,0,0,0,0,0,0
808,-118.2520122,34.05778503,1,1,1,0,0,1,1,2,0
680,-118.4353398,34.03717423,1,1,1,0,0,0,0,0,0
561,-118.2917921,33.97417831,1,1,1,0,0,0,0,0,0
574,-118.2621039,34.03230337,1,1,1,0,0,1,1,3,0
915,-118.2892725,33.88510895,1,1,1,0,0,0,0,1,0
126,-118.2658493,33.98608398,1,1,1,0,0,0,0,1,0
415,-118.1814163,34.11206818,1,1,1,0,0,0,0,1,0
381,-118.3175898,34.0526886,1,1,1,0,1,0,0,1,0
73,-118.4691628,34.22139359,1,1,1,0,0,0,0,0,0
459,-118.3157584,34.08350372,1,1,1,0,0,1,1,1,0
595,-118.3157584,34.08350372,1,1,1,0,0,1,1,1,0
115,-118.3770621,33.95265579,1,0,0,0,0,0,0,3,0
587,-118.2465122,34.05813599,1,0,0,0,0,0,0,1,0
638,-118.257259,33.94563675,1,0,0,0,0,0,0,0,0
329,-118.2871675,34.00399017,1,0,0,0,0,0,0,1,0
546,-118.2585426,34.03668976,1,0,0,0,0,1,1,1,0
976,-118.4307772,34.16486359,1,0,0,0,0,0,0,1,0
773,-118.3940566,34.25598145,1,0,0,0,1,0,0,1,0
273,-118.2738899,33.96037674,1,0,0,0,0,1,1,1,0
150,-118.5043881,34.24301529,1,0,0,0,0,0,0,2,0
609,-118.2624001,33.94747925,1,0,0,0,0,0,0,0,0
202,-118.3089627,34.0299263,1,0,0,0,0,1,1,5,0
559,-118.2374979,33.95328522,1,0,0,0,0,1,1,1,0
906,-118.3153933,34.05213928,1,0,0,0,0,0,0,0,0
3,-118.2632922,34.0382843,1,0,0,0,0,0,0,0,0
908,-118.4111622,34.22748566,1,0,0,0,0,1,1,2,0
276,-118.2363221,33.93147659,1,0,0,0,0,0,0,1,0
709,-118.2826421,33.94553375,3,2,2,0,0,0,0,1,0
113,-118.3735854,34.12056732,1,0,0,0,1,0,0,1,0
675,-118.3933421,33.97823334,1,0,0,0,0,0,0,1,0
668,-118.2323497,34.02402115,1,0,0,0,0,0,0,0,0
545,-118.2787882,34.05340958,1,0,0,0,0,1,1,3,0
448,-118.2539631,33.99800491,1,0,0,0,0,0,0,1,0
890,-118.2753302,34.05178833,1,0,0,0,0,0,0,0,0
977,-118.291638,34.03564453,1,0,0,0,0,0,0,0,0
804,-118.3866631,34.22406769,1,0,0,0,1,0,0,1,0
869,-118.246703,34.06296921,1,0,0,0,0,0,0,0,0
984,-118.2599294,34.06302643,1,0,0,0,0,0,0,0,0
21,-118.2740421,34.01307297,1,0,0,0,0,1,1,2,0
172,-118.2543613,33.92958832,1,0,0,0,0,0,0,1,0
54,-118.4611982,34.22831726,1,0,0,0,0,0,0,0,0
730,-118.46354,34.21207047,1,0,0,0,0,0,0,0,0
202,-118.2627128,34.05428696,1,0,0,0,0,1,1,1,0
585,-118.3309621,33.98060608,1,0,0,0,0,1,1,2,0
38,-118.3398321,34.01041412,1,0,0,0,1,0,0,2,0
590,-118.2783132,33.79759979,1,0,0,0,0,1,1,2,0
603,-118.4037522,34.23197556,1,0,0,0,0,0,0,1,0
749,-118.2783205,33.98616409,1,0,0,0,0,0,0,0,0
436,-118.4937435,34.2284317,1,0,0,0,0,1,1,3,0
874,-118.4121469,34.22864151,1,0,0,0,0,0,0,0,0
910,-118.2739022,33.94646454,1,0,0,0,0,0,0,0,0
620,-118.3691154,34.058815,1,1,1,0,0,0,0,0,0
254,-118.3270901,34.08347321,1,1,1,0,0,0,0,0,0
413,-118.3628466,34.03518677,1,1,1,0,0,0,0,1,0
926,-118.4008029,34.02310562,1,1,1,0,1,0,0,1,0
845,-118.4574722,34.1975441,1,1,1,0,0,0,0,0,0
682,-118.5098222,34.17614365,1,1,1,0,1,0,0,1,0
988,-118.3002221,33.98669434,1,1,1,0,0,1,1,2,0
662,-118.313503,34.01084137,1,1,1,0,1,0,0,1,0
957,-118.2624338,33.77968979,1,1,1,0,0,0,0,1,0
701,-118.327643,33.97568893,1,1,1,0,0,0,0,0,0
950,-118.3323433,33.98265457,1,1,1,0,0,0,0,1,0
719,-118.3323433,33.98265457,1,1,1,0,0,0,0,1,0
674,-118.4567085,34.15169525,1,1,1,0,0,1,1,2,0
393,-118.2390121,33.94083023,1,1,1,0,0,0,0,0,0
459,-118.2783222,33.98601532,1,1,1,0,0,0,0,5,0
889,-118.3066221,33.84381485,1,1,1,0,0,0,0,1,0
22,-118.2182098,34.04782105,1,1,1,0,0,0,0,0,0
115,-118.2182098,34.04782105,1,1,1,0,0,0,0,0,0
952,-118.2601861,34.03826523,1,1,1,0,0,1,1,1,0
242,-118.4052621,34.20849609,1,1,1,0,0,1,1,1,0
545,-118.2872222,34.00643539,1,1,1,0,0,0,0,2,0
350,-118.3439721,33.98891449,1,1,1,0,0,0,0,1,0
508,-118.3746022,34.15992355,1,1,1,0,0,0,0,0,0
654,-118.2992122,34.06175613,2,2,2,0,0,2,2,2,0
939,-118.2490358,34.01600647,1,1,1,0,0,1,1,1,0
297,-118.6427822,34.18660355,1,1,1,0,1,0,0,3,0
954,-118.257936,34.11579132,1,1,1,0,0,0,0,0,0
920,-118.257936,34.11579132,1,1,1,0,0,0,0,0,0
23,-118.352174,34.02854157,1,1,1,0,0,0,0,0,0
721,-118.2320775,33.93144608,1,1,1,0,0,0,0,1,0
694,-118.4312638,34.20503616,1,1,1,0,0,0,0,0,0
153,-118.33139,33.97813416,1,1,1,0,0,1,1,1,0
858,-118.2507244,34.04806137,1,1,1,0,0,1,1,1,0
553,-118.2586121,33.93104553,1,1,1,0,0,1,1,1,0
920,-118.2652321,33.99635315,1,1,1,0,0,0,0,0,0
629,-118.2123467,34.05441923,1,1,1,0,1,0,0,2,0
575,-118.4375092,34.05031967,1,1,1,0,0,0,0,0,0
928,-118.4662508,34.03733444,1,1,1,0,0,0,0,2,0
199,-118.2882817,34.07632446,1,1,1,0,0,0,0,0,0
687,-118.2917822,33.96779633,1,1,1,0,0,0,0,0,0
408,-118.2613421,33.78678513,1,1,1,0,0,0,0,0,0
40,-118.4469506,34.04306793,1,1,1,0,0,0,0,0,0
110,-118.3844851,34.0430336,1,1,1,0,0,0,0,1,0
868,-118.2541038,34.03280258,1,1,1,0,0,1,1,1,0
679,-118.2463021,33.93587112,1,1,1,0,0,0,0,1,0
439,-118.4328212,34.03805161,1,1,1,0,0,1,1,1,0
914,-118.2916621,34.06179428,1,0,0,0,0,0,0,1,0
318,-118.3403905,34.04465866,1,0,0,0,0,0,0,0,0
611,-118.2770309,34.05381775,1,0,0,0,0,0,0,3,0
178,-118.2770309,34.05381775,1,0,0,0,0,0,0,3,0
60,-118.2857221,33.73779297,1,0,0,0,0,0,0,0,0
41,-118.2879843,33.74238586,1,0,0,1,0,0,0,1,1
363,-118.3453538,34.05881119,1,0,0,0,0,0,0,2,0
703,-118.2651921,33.93801117,1,0,0,0,0,1,1,3,0
153,-118.5915285,34.21987534,1,0,0,0,1,0,0,2,0
411,-118.5915285,34.21987534,1,0,0,0,1,0,0,2,0
869,-118.3908939,34.03133392,1,0,0,0,0,0,0,1,0
224,-118.2581085,33.96649933,1,0,0,0,0,1,1,1,0
596,-118.2581085,33.96649933,1,0,0,0,0,1,1,1,0
805,-118.6039558,34.2427063,1,0,0,0,1,0,0,1,0
286,-118.2826917,33.98882294,1,0,0,0,0,0,0,0,0
437,-118.3447968,34.10015488,1,1,1,0,0,1,1,2,0
974,-118.4677422,34.22140503,1,0,0,0,0,1,1,2,0
140,-118.4677422,34.22140503,1,0,0,0,0,1,1,2,0
869,-118.2775321,34.02579498,1,0,0,0,0,0,0,0,0
411,-118.2651521,33.96739578,2,1,1,0,0,0,0,4,0
466,-118.4513021,33.99326325,1,0,0,0,1,0,0,1,0
973,-118.3151621,34.0264473,1,0,0,0,0,0,0,0,0
753,-118.3965421,34.21027374,1,0,0,1,0,0,0,0,1
711,-118.2803392,34.0509758,1,0,0,0,0,0,0,0,0
68,-118.4543464,34.1836319,1,0,0,0,0,0,0,0,0
675,-118.4683602,34.2572937,1,0,0,0,0,0,0,1,0
966,-118.4683602,34.2572937,1,0,0,0,0,0,0,1,0
382,-118.5535922,34.24823761,1,0,0,0,0,1,1,2,0
281,-118.4661756,34.187603,1,0,0,0,0,0,0,0,0
329,-118.2694665,33.9601059,1,0,0,0,0,0,0,1,0
310,-118.2694665,33.9601059,1,0,0,0,0,0,0,1,0
820,-118.2776211,33.9746666,1,0,0,0,0,0,0,1,0
968,-118.5885953,34.2574997,1,0,0,0,1,0,0,1,0
881,-118.301212,33.73155975,1,0,0,0,0,1,1,1,0
150,-118.2508503,34.07246399,1,1,1,0,0,0,0,0,0
774,-118.4271074,33.97357941,1,1,1,0,1,0,0,1,0
846,-118.3003821,34.06898117,1,1,1,0,1,0,0,2,0
335,-118.3304021,34.10522461,1,1,1,0,0,0,0,2,0
34,-118.4487822,34.20481491,1,1,1,1,0,0,0,0,1
698,-118.3762167,34.07603836,1,1,1,0,0,0,0,0,0
257,-118.4487222,34.17061997,1,1,1,0,0,0,0,0,0
588,-118.3133555,34.03624725,1,1,1,0,0,0,0,0,0
175,-118.2663878,33.9528923,1,1,1,0,0,0,0,0,0
919,-118.2565294,33.98102188,1,1,1,1,0,0,0,0,1
788,-118.1922821,34.02064514,1,1,1,1,0,0,0,0,1
480,-118.2914629,33.97462463,1,1,1,0,1,0,0,1,0
820,-118.6308422,34.1626358,1,1,1,0,1,0,0,4,0
637,-118.5384433,34.27565807,1,1,1,0,0,0,0,3,0
567,-118.2959515,33.99778366,1,1,1,0,0,1,1,1,0
199,-118.2740457,34.01459503,1,1,1,0,0,0,0,0,0
704,-118.2929492,34.07904434,1,1,1,0,0,0,0,0,0
403,-118.2760479,34.05531311,1,1,1,0,0,0,0,0,0
936,-118.2631021,34.06341553,1,1,1,0,0,0,0,1,0
633,-118.424808,34.20118332,1,1,1,0,0,0,0,0,0
222,-118.2531621,34.02161408,1,1,1,0,0,0,0,0,0
802,-118.2784679,33.9455452,1,1,1,0,1,0,0,1,0
573,-118.3066721,34.0290947,1,1,1,0,0,0,0,1,0
71,-118.2886421,34.11315537,1,1,1,0,0,0,0,0,0
885,-118.2191423,34.1002121,1,1,1,0,0,0,0,0,0
126,-118.2651559,33.97149277,1,1,1,0,0,0,0,2,0
215,-118.3002822,34.03272629,1,1,1,0,0,0,0,0,0
763,-118.2826921,33.97674942,1,1,1,0,0,0,0,0,0
349,-118.2915255,33.99787903,1,1,1,0,1,0,0,2,0
754,-118.3029313,34.07018662,1,1,1,0,0,0,0,0,0
792,-118.3092337,34.09495163,1,1,1,0,0,1,1,1,0
505,-118.3865521,34.13225555,1,1,1,0,1,0,0,1,0
416,-118.4181822,34.20119476,1,1,1,0,1,0,0,2,0
640,-118.2824448,34.06782913,1,1,1,0,0,0,0,0,0
823,-118.3177621,33.97277451,1,1,1,0,0,1,1,3,0
582,-118.3177621,33.97277451,1,1,1,0,0,1,1,3,0
605,-118.2805622,34.00377655,1,1,1,0,1,0,0,1,0
388,-118.2727157,34.01763535,1,1,1,0,0,0,0,0,0
470,-118.3386822,34.07486725,1,1,1,0,0,0,0,1,0
221,-118.2752305,34.00653839,1,1,1,0,0,0,0,0,0
636,-118.2752305,34.00653839,1,1,1,0,0,0,0,0,0
440,-118.2460021,34.02195358,1,1,1,0,0,0,0,0,0
70,-118.30903,33.94552994,1,1,1,0,0,1,1,2,0
54,-118.2645045,33.79109192,1,1,1,0,0,0,0,0,0
354,-118.2695549,33.9249115,1,1,1,0,0,0,0,0,0
296,-118.274083,33.96007538,1,1,1,0,1,0,0,1,0
105,-118.4661718,34.18873978,1,1,1,0,1,0,0,1,0
771,-118.5022243,34.15950012,1,1,1,0,1,0,0,1,0
998,-118.5844716,34.17341614,1,1,1,0,0,0,0,1,0
471,-118.2916222,33.95187378,1,0,0,0,0,1,1,3,0
446,-118.2787422,34.02139664,1,0,0,0,0,0,0,0,0
306,-118.5798522,34.25360489,1,1,1,0,0,0,0,0,0
944,-118.3437068,34.0545311,1,0,0,1,0,0,0,3,1
772,-118.3157018,34.07299042,1,0,0,0,0,0,0,0,0
837,-118.3092879,34.10200882,1,0,0,0,0,0,0,0,0
331,-118.3784975,34.05426788,1,0,0,0,0,0,0,0,0
351,-118.3615596,34.09829712,1,0,0,1,0,0,0,0,1
352,-118.3615596,34.09829712,1,0,0,1,0,0,0,0,1
417,-118.4759622,34.06028366,1,0,0,0,0,0,0,0,0
596,-118.3666522,34.05162811,1,0,0,0,0,0,0,0,0
974,-118.2355754,33.93427658,1,0,0,0,0,0,0,0,0
376,-118.2355754,33.93427658,1,0,0,0,0,0,0,0,0
820,-118.3244229,33.98904419,1,0,0,0,0,0,0,0,0
570,-118.4845501,34.18662643,1,0,0,0,0,1,1,2,0
311,-118.3446302,34.09796906,1,0,0,0,0,0,0,1,0
462,-118.2737476,33.93392563,1,0,0,0,0,0,0,0,0
481,-118.2503621,34.03730393,1,0,0,0,0,0,0,1,0
146,-118.2542421,33.93928528,1,0,0,0,0,0,0,0,0
816,-118.3224246,33.97818375,1,0,0,0,1,0,0,1,0
558,-118.5198672,34.2083931,1,0,0,0,0,0,0,0,0
787,-118.5198672,34.2083931,1,0,0,0,0,0,0,0,0
864,-118.2566605,34.03524017,1,0,0,0,0,0,0,0,0
341,-118.2739021,33.94918442,1,0,0,0,0,0,0,1,0
853,-118.274417,33.78073883,1,0,0,0,0,0,0,0,0
567,-118.4382921,34.14917374,1,0,0,0,0,0,0,0,0
584,-118.2629921,33.93831635,1,0,0,0,0,0,0,0,0
737,-118.2774647,34.05315399,1,0,0,0,0,0,0,1,0
221,-118.5316922,34.19756699,1,0,0,0,0,0,0,0,0
151,-118.4542314,34.30356979,1,0,0,0,0,1,1,2,0
807,-118.2777268,34.05481339,1,0,0,0,0,0,0,0,0
311,-118.4661722,34.15758514,1,0,0,0,0,0,0,1,0
576,-118.4873221,34.22817612,1,0,0,0,0,0,0,2,0
126,-118.2797164,33.99329758,1,0,0,0,0,0,0,1,0
315,-118.2917421,34.08872604,1,0,0,0,0,1,1,1,0
97,-118.2917421,34.08872604,1,0,0,0,0,1,1,1,0
222,-118.3113521,34.00530243,1,0,0,0,0,0,0,0,0
915,-118.3342686,34.03256226,1,0,0,0,0,1,1,1,0
92,-118.2602222,34.09827423,1,0,0,0,0,0,0,0,0
784,-118.2104621,34.12395477,1,0,0,0,0,0,0,0,0
336,-118.2625759,33.7813797,1,0,0,0,1,0,0,1,0
265,-118.3089822,33.97849655,1,0,0,0,0,1,1,3,0
81,-118.4060461,34.20841217,1,0,0,0,0,0,0,1,0
481,-118.2200722,34.01735306,1,0,0,0,0,0,0,0,0
30,-118.3511503,34.04376602,1,0,0,0,0,0,0,0,0
438,-118.3511503,34.04376602,1,0,0,0,0,0,0,0,0
125,-118.2967321,33.74332428,1,0,0,0,0,1,1,1,0
900,-118.2827198,33.99317932,1,0,0,0,1,0,0,1,0
316,-118.2827198,33.99317932,1,0,0,0,1,0,0,1,0
708,-118.3090518,33.94089127,1,0,0,0,0,1,1,1,0
749,-118.2827521,34.00458527,1,1,1,0,0,0,0,0,0
790,-118.3676183,34.04743958,1,1,1,0,0,0,0,0,0
608,-118.3615321,34.08380508,1,1,1,0,0,0,0,1,0
649,-118.4774545,33.99577332,1,1,1,0,0,0,0,0,0
762,-118.345841,34.05770111,1,1,1,0,0,0,0,2,0
713,-118.3703518,34.17221451,1,1,1,0,1,0,0,1,0
127,-118.3434563,34.03248978,1,1,1,0,0,0,0,0,0
905,-118.3629296,34.17222214,1,1,1,0,0,1,1,1,0
97,-118.4359687,34.26514435,1,1,1,0,0,0,0,0,0
279,-118.370655,34.16035843,1,1,1,0,0,0,0,0,0
582,-118.2827021,33.97272492,1,1,1,1,0,0,0,0,1
533,-118.4271622,34.1473465,1,1,1,0,0,0,0,2,0
189,-118.2793563,34.09135437,1,1,1,0,1,0,0,1,0
510,-118.4138122,34.19576645,1,1,1,0,0,1,1,3,0
170,-118.3176821,34.028965,1,1,1,0,0,1,1,1,0
717,-118.2892157,33.98190308,1,1,1,0,1,0,0,1,0
576,-118.2892157,33.98190308,1,1,1,0,1,0,0,1,0
357,-118.4548522,34.28015518,1,1,1,0,0,1,1,1,0
766,-118.4662709,34.21829605,1,1,1,0,0,0,0,0,0
773,-118.4159452,34.16827393,1,1,1,0,1,0,0,1,0
899,-118.4159452,34.16827393,1,1,1,0,1,0,0,1,0
196,-118.6060522,34.24996567,1,1,1,0,1,0,0,1,0
239,-118.2826321,33.94234467,1,1,1,0,1,0,0,1,0
755,-118.2826137,33.93070984,1,1,1,0,0,0,0,0,0
580,-118.2714248,33.9310112,1,1,1,0,1,0,0,5,0
363,-118.5447947,34.19419861,1,1,1,1,0,0,0,0,1
494,-118.2499721,33.99981308,1,1,1,0,0,0,0,1,0
490,-118.3138421,34.00404739,1,1,1,0,0,0,0,1,0
271,-118.2477921,33.99925613,1,1,1,0,0,0,0,0,0
626,-118.2378621,34.05449677,1,1,1,0,0,0,0,0,0
450,-118.2969722,34.07765579,1,1,1,0,0,0,0,0,0
352,-118.3625633,34.03246689,1,1,1,0,0,0,0,0,0
837,-118.2683896,34.04867172,1,1,1,0,0,0,0,0,0
491,-118.2738921,33.96007538,3,3,3,0,0,1,1,4,0
497,-118.4085367,34.24747849,1,1,1,0,0,0,0,0,0
367,-118.3226421,33.97504425,1,1,1,0,0,0,0,0,0
524,-118.2554021,34.07985306,1,1,1,0,0,0,0,0,0
531,-118.2018421,34.09527588,1,1,1,0,0,0,0,0,0
976,-118.2157021,34.03438568,1,1,1,0,0,0,0,0,0
712,-118.2652721,34.00932694,1,1,1,0,0,1,1,1,0
668,-118.3245021,34.09437561,2,2,2,0,1,0,0,1,0
363,-118.2783104,33.96785736,1,1,1,0,0,0,0,0,0
806,-118.3307921,34.03432465,1,1,1,0,0,0,0,1,0
7,-118.2800121,34.02194595,1,1,1,0,0,1,1,1,0
370,-118.2727493,34.08269882,1,1,1,0,1,0,0,2,0
482,-118.509901,34.21522903,1,1,1,0,0,0,0,0,0
914,-118.3336344,34.09973908,1,1,1,0,0,0,0,0,0
618,-118.3235084,34.10164642,1,1,1,0,0,0,0,0,0
556,-118.2831337,33.99328232,1,1,1,0,0,1,1,3,0
157,-118.2608821,34.00532913,1,1,1,0,0,0,0,1,0
861,-118.2608821,34.00532913,1,1,1,0,0,0,0,1,0
43,-118.2302709,34.03608322,1,1,1,0,0,0,0,0,0
374,-118.2785844,33.93097687,1,1,1,0,0,0,0,1,0
50,-118.2455946,33.99480438,1,1,1,0,0,0,0,0,0
649,-118.2826921,33.97567368,1,1,1,0,0,1,1,2,0
164,-118.2966621,34.08152008,1,1,1,0,0,0,0,0,0
12,-118.5583847,34.22822571,1,1,1,0,1,0,0,1,0
929,-118.3252021,34.10162354,1,1,1,0,0,0,0,2,0
5,-118.2640122,34.03540421,1,1,1,0,0,0,0,5,0
838,-118.6059783,34.21227646,1,1,1,0,0,0,0,0,0
857,-118.45657,34.31919098,1,1,1,0,0,1,1,1,0
254,-118.2652005,33.92749786,1,1,1,0,1,0,0,1,0
868,-118.2652005,33.92749786,1,1,1,0,1,0,0,1,0
48,-118.5153037,34.03035736,1,1,1,0,0,0,0,0,0
659,-118.2683896,34.04867172,1,1,1,0,0,0,0,0,0
191,-118.2989198,34.05770493,1,1,1,0,0,0,0,0,0
202,-118.2916921,34.07265472,1,1,1,0,0,0,0,2,0
547,-118.3034921,33.85417557,1,1,1,0,0,0,0,0,0
662,-118.2945721,33.73605347,1,1,1,0,0,1,1,5,0
930,-118.2417322,34.06124497,1,0,0,0,0,0,0,0,0
940,-118.2417322,34.06124497,1,0,0,0,0,0,0,0,0
854,-118.3764204,34.07070923,1,1,1,0,0,0,0,0,0
25,-118.6226919,34.16519547,1,1,1,0,0,0,0,0,0
510,-118.3091222,34.06890106,1,1,1,0,0,0,0,1,0
474,-118.2374201,33.9456749,1,1,1,0,0,0,0,1,0
651,-118.2120633,34.08312225,1,0,0,0,0,0,0,2,0
444,-118.4362822,34.30211639,1,1,1,0,0,0,0,0,0
491,-118.3255754,34.05496597,1,0,0,0,1,0,0,1,0
44,-118.3385221,34.06210327,1,1,1,1,0,0,0,0,1
522,-118.404522,34.20118332,1,1,1,0,0,1,1,1,0
252,-118.3901581,34.25225067,1,0,0,0,1,0,0,2,0
271,-118.4645611,33.99096298,1,1,1,0,0,0,0,1,0
611,-118.2610199,33.79735184,1,1,1,0,0,0,0,0,0
652,-118.4459827,34.24264526,1,1,1,0,0,0,0,0,0
698,-118.3003473,34.09082413,1,0,0,0,0,1,1,1,0
605,-118.5680436,34.2754097,1,1,1,0,0,0,0,0,0
939,-118.2897326,34.05976486,1,0,0,0,0,0,0,0,0
947,-118.3702521,33.97089386,1,0,0,0,0,1,1,4,0
901,-118.3276705,34.04382324,1,1,1,0,0,0,0,0,0
266,-118.2642052,34.00917816,1,1,1,0,0,0,0,1,0
755,-118.4319722,34.21961594,1,1,1,0,0,1,1,2,0
710,-118.502214,34.27276993,1,0,0,0,0,0,0,0,0
218,-118.3384351,34.10412598,1,1,1,0,0,0,0,1,0
604,-118.3092221,34.09278488,1,1,1,0,0,0,0,0,0
230,-118.3093995,34.08758545,1,1,1,0,0,0,0,0,0
157,-118.24808,33.79423904,1,1,1,0,0,0,0,0,0
104,-118.3748697,34.22867584,1,1,1,0,0,1,1,1,0
618,-118.5272796,34.23547363,1,1,1,0,0,0,0,2,0
